,time_period,rainfall,mean_temperature,disease_cases,population,location,Cases,E,month,ID_year,ID_spat,rainsum,meantemperature
27,2002-10,306.174,26.49,50.0,722874.142857143,CaMau,50.0,722874.142857143,10,2002,CaMau,306.174,26.49
28,2002-11,294.563,26.08,23.0,722874.142857143,CaMau,23.0,722874.142857143,11,2002,CaMau,294.563,26.08
29,2002-12,123.452,26.6,11.0,722874.142857143,CaMau,11.0,722874.142857143,12,2002,CaMau,123.452,26.6
30,2003-01,5.406,25.92,9.0,737850.758928571,CaMau,9.0,737850.758928571,1,2003,CaMau,5.406,25.92
31,2003-02,5.777,27.11,9.0,737850.758928571,CaMau,9.0,737850.758928571,2,2003,CaMau,5.777,27.11
32,2003-03,65.75,28.03,8.0,737850.758928571,CaMau,8.0,737850.758928571,3,2003,CaMau,65.75,28.03
33,2003-04,41.896,29.01,23.0,737850.758928571,CaMau,23.0,737850.758928571,4,2003,CaMau,41.896,29.01
34,2003-05,335.84,27.43,25.0,737850.758928571,CaMau,25.0,737850.758928571,5,2003,CaMau,335.84,27.43
35,2003-06,209.612,27.25,62.0,737850.758928571,CaMau,62.0,737850.758928571,6,2003,CaMau,209.612,27.25
36,2003-07,395.107,26.48,48.0,737850.758928571,CaMau,48.0,737850.758928571,7,2003,CaMau,395.107,26.48
37,2003-08,278.797,26.98,67.0,737850.758928571,CaMau,67.0,737850.758928571,8,2003,CaMau,278.797,26.98
38,2003-09,293.158,26.33,66.0,737850.758928571,CaMau,66.0,737850.758928571,9,2003,CaMau,293.158,26.33
39,2003-10,529.255,25.88,163.0,737850.758928571,CaMau,163.0,737850.758928571,10,2003,CaMau,529.255,25.88
40,2003-11,170.514,26.48,225.0,737850.758928571,CaMau,225.0,737850.758928571,11,2003,CaMau,170.514,26.48
41,2003-12,37.947,25.42,245.0,737850.758928571,CaMau,245.0,737850.758928571,12,2003,CaMau,37.947,25.42
42,2004-01,7.335,26.24,128.0,752827.375,CaMau,128.0,752827.375,1,2004,CaMau,7.335,26.24
43,2004-02,5.301,26.32,116.0,752827.375,CaMau,116.0,752827.375,2,2004,CaMau,5.301,26.32
44,2004-03,13.932,27.95,118.0,752827.375,CaMau,118.0,752827.375,3,2004,CaMau,13.932,27.95
45,2004-04,72.134,29.05,133.0,752827.375,CaMau,133.0,752827.375,4,2004,CaMau,72.134,29.05
46,2004-05,266.0,27.89,205.0,752827.375,CaMau,205.0,752827.375,5,2004,CaMau,266.0,27.89
47,2004-06,307.417,26.97,318.0,752827.375,CaMau,318.0,752827.375,6,2004,CaMau,307.417,26.97
48,2004-07,312.22,26.59,682.0,752827.375,CaMau,682.0,752827.375,7,2004,CaMau,312.22,26.59
49,2004-08,247.422,26.75,860.0,752827.375,CaMau,860.0,752827.375,8,2004,CaMau,247.422,26.75
50,2004-09,310.118,26.61,875.0,752827.375,CaMau,875.0,752827.375,9,2004,CaMau,310.118,26.61
51,2004-10,369.306,26.1,455.0,752827.375,CaMau,455.0,752827.375,10,2004,CaMau,369.306,26.1
52,2004-11,108.308,26.6,234.0,752827.375,CaMau,234.0,752827.375,11,2004,CaMau,108.308,26.6
53,2004-12,50.715,25.74,98.0,752827.375,CaMau,98.0,752827.375,12,2004,CaMau,50.715,25.74
54,2005-01,5.261,25.75,47.0,767803.991071429,CaMau,47.0,767803.991071429,1,2005,CaMau,5.261,25.75
55,2005-02,3.999,27.19,35.0,767803.991071429,CaMau,35.0,767803.991071429,2,2005,CaMau,3.999,27.19
56,2005-03,36.904,27.69,35.0,767803.991071429,CaMau,35.0,767803.991071429,3,2005,CaMau,36.904,27.69
57,2005-04,46.256,28.85,16.0,767803.991071429,CaMau,16.0,767803.991071429,4,2005,CaMau,46.256,28.85
58,2005-05,240.733,28.12,44.0,767803.991071429,CaMau,44.0,767803.991071429,5,2005,CaMau,240.733,28.12
59,2005-06,237.151,27.59,101.0,767803.991071429,CaMau,101.0,767803.991071429,6,2005,CaMau,237.151,27.59
60,2005-07,315.999,26.64,177.0,767803.991071429,CaMau,177.0,767803.991071429,7,2005,CaMau,315.999,26.64
61,2005-08,179.344,27.18,112.0,767803.991071429,CaMau,112.0,767803.991071429,8,2005,CaMau,179.344,27.18
62,2005-09,252.696,26.76,182.0,767803.991071429,CaMau,182.0,767803.991071429,9,2005,CaMau,252.696,26.76
63,2005-10,376.699,26.27,230.0,767803.991071429,CaMau,230.0,767803.991071429,10,2005,CaMau,376.699,26.27
64,2005-11,328.323,26.0,217.0,767803.991071429,CaMau,217.0,767803.991071429,11,2005,CaMau,328.323,26.0
65,2005-12,278.907,24.69,197.0,767803.991071429,CaMau,197.0,767803.991071429,12,2005,CaMau,278.907,24.69
66,2006-01,35.167,25.58,181.0,782780.607142857,CaMau,181.0,782780.607142857,1,2006,CaMau,35.167,25.58
67,2006-02,11.639,27.23,144.0,782780.607142857,CaMau,144.0,782780.607142857,2,2006,CaMau,11.639,27.23
68,2006-03,41.64,27.73,147.0,782780.607142857,CaMau,147.0,782780.607142857,3,2006,CaMau,41.64,27.73
69,2006-04,219.857,27.62,132.0,782780.607142857,CaMau,132.0,782780.607142857,4,2006,CaMau,219.857,27.62
70,2006-05,422.531,27.05,220.0,782780.607142857,CaMau,220.0,782780.607142857,5,2006,CaMau,422.531,27.05
71,2006-06,353.512,26.84,355.0,782780.607142857,CaMau,355.0,782780.607142857,6,2006,CaMau,353.512,26.84
72,2006-07,329.979,26.7,345.0,782780.607142857,CaMau,345.0,782780.607142857,7,2006,CaMau,329.979,26.7
73,2006-08,354.994,26.48,279.0,782780.607142857,CaMau,279.0,782780.607142857,8,2006,CaMau,354.994,26.48
74,2006-09,359.145,26.28,324.0,782780.607142857,CaMau,324.0,782780.607142857,9,2006,CaMau,359.145,26.28
75,2006-10,328.383,26.29,239.0,782780.607142857,CaMau,239.0,782780.607142857,10,2006,CaMau,328.383,26.29
76,2006-11,121.182,26.7,239.0,782780.607142857,CaMau,239.0,782780.607142857,11,2006,CaMau,121.182,26.7
77,2006-12,64.386,26.37,120.0,782780.607142857,CaMau,120.0,782780.607142857,12,2006,CaMau,64.386,26.37
78,2007-01,121.21,25.42,67.0,797757.223214286,CaMau,67.0,797757.223214286,1,2007,CaMau,121.21,25.42
79,2007-02,12.277,26.11,24.0,797757.223214286,CaMau,24.0,797757.223214286,2,2007,CaMau,12.277,26.11
80,2007-03,105.637,27.39,29.0,797757.223214286,CaMau,29.0,797757.223214286,3,2007,CaMau,105.637,27.39
81,2007-04,166.511,27.93,30.0,797757.223214286,CaMau,30.0,797757.223214286,4,2007,CaMau,166.511,27.93
82,2007-05,342.133,27.31,68.0,797757.223214286,CaMau,68.0,797757.223214286,5,2007,CaMau,342.133,27.31
83,2007-06,348.872,27.19,83.0,797757.223214286,CaMau,83.0,797757.223214286,6,2007,CaMau,348.872,27.19
84,2007-07,389.608,26.64,162.0,797757.223214286,CaMau,162.0,797757.223214286,7,2007,CaMau,389.608,26.64
85,2007-08,264.717,26.66,202.0,797757.223214286,CaMau,202.0,797757.223214286,8,2007,CaMau,264.717,26.66
86,2007-09,340.426,26.58,250.0,797757.223214286,CaMau,250.0,797757.223214286,9,2007,CaMau,340.426,26.58
87,2007-10,418.119,25.96,267.0,797757.223214286,CaMau,267.0,797757.223214286,10,2007,CaMau,418.119,25.96
88,2007-11,224.805,25.5,232.0,797757.223214286,CaMau,232.0,797757.223214286,11,2007,CaMau,224.805,25.5
89,2007-12,31.425,26.29,164.0,797757.223214286,CaMau,164.0,797757.223214286,12,2007,CaMau,31.425,26.29
90,2008-01,45.205,25.88,92.0,812733.839285714,CaMau,92.0,812733.839285714,1,2008,CaMau,45.205,25.88
91,2008-02,28.203,26.46,77.0,812733.839285714,CaMau,77.0,812733.839285714,2,2008,CaMau,28.203,26.46
92,2008-03,38.887,27.08,120.0,812733.839285714,CaMau,120.0,812733.839285714,3,2008,CaMau,38.887,27.08
93,2008-04,205.652,27.81,201.0,812733.839285714,CaMau,201.0,812733.839285714,4,2008,CaMau,205.652,27.81
94,2008-05,381.505,26.77,347.0,812733.839285714,CaMau,347.0,812733.839285714,5,2008,CaMau,381.505,26.77
95,2008-06,320.257,26.79,993.0,812733.839285714,CaMau,993.0,812733.839285714,6,2008,CaMau,320.257,26.79
96,2008-07,290.526,26.66,2026.0,812733.839285714,CaMau,2026.0,812733.839285714,7,2008,CaMau,290.526,26.66
97,2008-08,268.622,26.64,1314.0,812733.839285714,CaMau,1314.0,812733.839285714,8,2008,CaMau,268.622,26.64
98,2008-09,338.293,26.35,1336.0,812733.839285714,CaMau,1336.0,812733.839285714,9,2008,CaMau,338.293,26.35
99,2008-10,405.336,26.35,989.0,812733.839285714,CaMau,989.0,812733.839285714,10,2008,CaMau,405.336,26.35
100,2008-11,231.617,25.68,539.0,812733.839285714,CaMau,539.0,812733.839285714,11,2008,CaMau,231.617,25.68
101,2008-12,157.376,25.23,250.0,812733.839285714,CaMau,250.0,812733.839285714,12,2008,CaMau,157.376,25.23
102,2009-01,21.721,24.5,116.0,827710.455357143,CaMau,116.0,827710.455357143,1,2009,CaMau,21.721,24.5
103,2009-02,73.012,26.11,95.0,827710.455357143,CaMau,95.0,827710.455357143,2,2009,CaMau,73.012,26.11
104,2009-03,101.92,27.24,60.0,827710.455357143,CaMau,60.0,827710.455357143,3,2009,CaMau,101.92,27.24
105,2009-04,181.434,27.72,59.0,827710.455357143,CaMau,59.0,827710.455357143,4,2009,CaMau,181.434,27.72
106,2009-05,316.769,27.18,81.0,827710.455357143,CaMau,81.0,827710.455357143,5,2009,CaMau,316.769,27.18
107,2009-06,181.475,27.57,90.0,827710.455357143,CaMau,90.0,827710.455357143,6,2009,CaMau,181.475,27.57
108,2009-07,306.563,27.04,96.0,827710.455357143,CaMau,96.0,827710.455357143,7,2009,CaMau,306.563,27.04
109,2009-08,264.328,27.17,78.0,827710.455357143,CaMau,78.0,827710.455357143,8,2009,CaMau,264.328,27.17
110,2009-09,334.072,26.64,89.0,827710.455357143,CaMau,89.0,827710.455357143,9,2009,CaMau,334.072,26.64
111,2009-10,309.047,26.41,102.0,827710.455357143,CaMau,102.0,827710.455357143,10,2009,CaMau,309.047,26.41
112,2009-11,166.904,26.08,37.0,827710.455357143,CaMau,37.0,827710.455357143,11,2009,CaMau,166.904,26.08
113,2009-12,17.093,26.08,21.0,827710.455357143,CaMau,21.0,827710.455357143,12,2009,CaMau,17.093,26.08
114,2010-01,26.271,26.37,989.0,842687.071428571,CaMau,989.0,842687.071428571,1,2010,CaMau,26.271,26.37
115,2010-02,6.395,27.55,570.0,842687.071428571,CaMau,570.0,842687.071428571,2,2010,CaMau,6.395,27.55
116,2010-03,35.186,28.76,386.0,842687.071428571,CaMau,386.0,842687.071428571,3,2010,CaMau,35.186,28.76
117,2010-04,67.375,29.22,257.0,842687.071428571,CaMau,257.0,842687.071428571,4,2010,CaMau,67.375,29.22
118,2010-05,227.819,29.2,335.0,842687.071428571,CaMau,335.0,842687.071428571,5,2010,CaMau,227.819,29.2
119,2010-06,323.85,27.6,328.0,842687.071428571,CaMau,328.0,842687.071428571,6,2010,CaMau,323.85,27.6
120,2010-07,342.963,27.0,751.0,842687.071428571,CaMau,751.0,842687.071428571,7,2010,CaMau,342.963,27.0
121,2010-08,278.985,27.02,1455.0,842687.071428571,CaMau,1455.0,842687.071428571,8,2010,CaMau,278.985,27.02
122,2010-09,392.918,26.8,2028.0,842687.071428571,CaMau,2028.0,842687.071428571,9,2010,CaMau,392.918,26.8
123,2010-10,487.41,25.99,2667.0,842687.071428571,CaMau,2667.0,842687.071428571,10,2010,CaMau,487.41,25.99
124,2010-11,486.228,25.62,2325.0,842687.071428571,CaMau,2325.0,842687.071428571,11,2010,CaMau,486.228,25.62
125,2010-12,139.723,25.47,1921.0,842687.071428571,CaMau,1921.0,842687.071428571,12,2010,CaMau,139.723,25.47
126,2011-01,31.416,25.44,0.0,857663.6875,CaMau,0.0,857663.6875,1,2011,CaMau,31.416,25.44
127,2011-02,9.371,26.37,0.0,857663.6875,CaMau,0.0,857663.6875,2,2011,CaMau,9.371,26.37
128,2011-03,222.885,26.36,0.0,857663.6875,CaMau,0.0,857663.6875,3,2011,CaMau,222.885,26.36
129,2011-04,154.635,26.87,0.0,857663.6875,CaMau,0.0,857663.6875,4,2011,CaMau,154.635,26.87
130,2011-05,309.484,27.45,0.0,857663.6875,CaMau,0.0,857663.6875,5,2011,CaMau,309.484,27.45
131,2011-06,293.74,27.19,0.0,857663.6875,CaMau,0.0,857663.6875,6,2011,CaMau,293.74,27.19
132,2011-07,237.679,26.97,0.0,857663.6875,CaMau,0.0,857663.6875,7,2011,CaMau,237.679,26.97
133,2011-08,296.71,26.91,0.0,857663.6875,CaMau,0.0,857663.6875,8,2011,CaMau,296.71,26.91
134,2011-09,325.82,26.46,0.0,857663.6875,CaMau,0.0,857663.6875,9,2011,CaMau,325.82,26.46
135,2011-10,242.928,26.64,0.0,857663.6875,CaMau,0.0,857663.6875,10,2011,CaMau,242.928,26.64
136,2011-11,166.165,26.55,0.0,857663.6875,CaMau,0.0,857663.6875,11,2011,CaMau,166.165,26.55
137,2011-12,103.88,25.42,0.0,857663.6875,CaMau,0.0,857663.6875,12,2011,CaMau,103.88,25.42
138,2012-01,104.589,25.32,94.0,872640.303571429,CaMau,94.0,872640.303571429,1,2012,CaMau,104.589,25.32
139,2012-02,88.355,26.3,136.0,872640.303571429,CaMau,136.0,872640.303571429,2,2012,CaMau,88.355,26.3
140,2012-03,190.372,27.38,126.0,872640.303571429,CaMau,126.0,872640.303571429,3,2012,CaMau,190.372,27.38
141,2012-04,158.07,27.56,161.0,872640.303571429,CaMau,161.0,872640.303571429,4,2012,CaMau,158.07,27.56
142,2012-05,260.622,27.38,260.0,872640.303571429,CaMau,260.0,872640.303571429,5,2012,CaMau,260.622,27.38
143,2012-06,184.84,27.54,394.0,872640.303571429,CaMau,394.0,872640.303571429,6,2012,CaMau,184.84,27.54
144,2012-07,269.173,26.75,491.0,872640.303571429,CaMau,491.0,872640.303571429,7,2012,CaMau,269.173,26.75
145,2012-08,211.738,26.91,543.0,872640.303571429,CaMau,543.0,872640.303571429,8,2012,CaMau,211.738,26.91
146,2012-09,406.094,25.93,484.0,872640.303571429,CaMau,484.0,872640.303571429,9,2012,CaMau,406.094,25.93
147,2012-10,330.033,26.36,422.0,872640.303571429,CaMau,422.0,872640.303571429,10,2012,CaMau,330.033,26.36
148,2012-11,192.555,26.36,562.0,872640.303571429,CaMau,562.0,872640.303571429,11,2012,CaMau,192.555,26.36
149,2012-12,88.368,26.72,438.0,872640.303571429,CaMau,438.0,872640.303571429,12,2012,CaMau,88.368,26.72
150,2013-01,82.52,25.53,248.0,887616.919642857,CaMau,248.0,887616.919642857,1,2013,CaMau,82.52,25.53
151,2013-02,21.589,27.1,126.0,887616.919642857,CaMau,126.0,887616.919642857,2,2013,CaMau,21.589,27.1
152,2013-03,26.399,28.37,157.0,887616.919642857,CaMau,157.0,887616.919642857,3,2013,CaMau,26.399,28.37
153,2013-04,279.885,27.82,113.0,887616.919642857,CaMau,113.0,887616.919642857,4,2013,CaMau,279.885,27.82
154,2013-05,352.937,27.86,111.0,887616.919642857,CaMau,111.0,887616.919642857,5,2013,CaMau,352.937,27.86
155,2013-06,349.215,27.23,266.0,887616.919642857,CaMau,266.0,887616.919642857,6,2013,CaMau,349.215,27.23
156,2013-07,337.16,26.57,252.0,887616.919642857,CaMau,252.0,887616.919642857,7,2013,CaMau,337.16,26.57
157,2013-08,201.23,26.86,958.0,887616.919642857,CaMau,958.0,887616.919642857,8,2013,CaMau,201.23,26.86
158,2013-09,252.509,26.86,419.0,887616.919642857,CaMau,419.0,887616.919642857,9,2013,CaMau,252.509,26.86
159,2013-10,346.641,26.09,438.0,887616.919642857,CaMau,438.0,887616.919642857,10,2013,CaMau,346.641,26.09
160,2013-11,253.913,26.1,382.0,887616.919642857,CaMau,382.0,887616.919642857,11,2013,CaMau,253.913,26.1
161,2013-12,49.589,25.05,252.0,887616.919642857,CaMau,252.0,887616.919642857,12,2013,CaMau,49.589,25.05
162,2014-01,20.343,24.5,89.0,902593.535714286,CaMau,89.0,902593.535714286,1,2014,CaMau,20.343,24.5
163,2014-02,5.361,25.83,35.0,902593.535714286,CaMau,35.0,902593.535714286,2,2014,CaMau,5.361,25.83
164,2014-03,32.424,27.69,32.0,902593.535714286,CaMau,32.0,902593.535714286,3,2014,CaMau,32.424,27.69
165,2014-04,151.365,28.33,39.0,902593.535714286,CaMau,39.0,902593.535714286,4,2014,CaMau,151.365,28.33
166,2014-05,299.547,28.19,52.0,902593.535714286,CaMau,52.0,902593.535714286,5,2014,CaMau,299.547,28.19
167,2014-06,276.658,27.72,52.0,902593.535714286,CaMau,52.0,902593.535714286,6,2014,CaMau,276.658,27.72
168,2014-07,262.538,26.98,87.0,902593.535714286,CaMau,87.0,902593.535714286,7,2014,CaMau,262.538,26.98
169,2014-08,287.569,26.85,126.0,902593.535714286,CaMau,126.0,902593.535714286,8,2014,CaMau,287.569,26.85
170,2014-09,282.376,26.75,145.0,902593.535714286,CaMau,145.0,902593.535714286,9,2014,CaMau,282.376,26.75
171,2014-10,390.051,26.31,205.0,902593.535714286,CaMau,205.0,902593.535714286,10,2014,CaMau,390.051,26.31
172,2014-11,278.99,26.45,228.0,902593.535714286,CaMau,228.0,902593.535714286,11,2014,CaMau,278.99,26.45
173,2014-12,131.7,25.89,206.0,902593.535714286,CaMau,206.0,902593.535714286,12,2014,CaMau,131.7,25.89
174,2015-01,28.284,24.96,171.0,917570.151785714,CaMau,171.0,917570.151785714,1,2015,CaMau,28.284,24.96
175,2015-02,6.034,25.76,86.0,917570.151785714,CaMau,86.0,917570.151785714,2,2015,CaMau,6.034,25.76
176,2015-03,13.798,27.74,77.0,917570.151785714,CaMau,77.0,917570.151785714,3,2015,CaMau,13.798,27.74
177,2015-04,58.506,28.83,71.0,917570.151785714,CaMau,71.0,917570.151785714,4,2015,CaMau,58.506,28.83
178,2015-05,132.608,29.19,74.0,917570.151785714,CaMau,74.0,917570.151785714,5,2015,CaMau,132.608,29.19
179,2015-06,240.675,27.75,125.0,917570.151785714,CaMau,125.0,917570.151785714,6,2015,CaMau,240.675,27.75
180,2015-07,232.469,27.36,226.0,917570.151785714,CaMau,226.0,917570.151785714,7,2015,CaMau,232.469,27.36
181,2015-08,317.826,26.92,413.0,917570.151785714,CaMau,413.0,917570.151785714,8,2015,CaMau,317.826,26.92
182,2015-09,439.216,26.69,635.0,917570.151785714,CaMau,635.0,917570.151785714,9,2015,CaMau,439.216,26.69
183,2015-10,348.692,26.81,933.0,917570.151785714,CaMau,933.0,917570.151785714,10,2015,CaMau,348.692,26.81
184,2015-11,281.763,26.49,1050.0,917570.151785714,CaMau,1050.0,917570.151785714,11,2015,CaMau,281.763,26.49
185,2015-12,72.945,26.53,854.0,917570.151785714,CaMau,854.0,917570.151785714,12,2015,CaMau,72.945,26.53
186,2016-01,14.422,27.29,498.0,932546.767857143,CaMau,498.0,932546.767857143,1,2016,CaMau,14.422,27.29
187,2016-02,4.707,27.27,401.0,932546.767857143,CaMau,401.0,932546.767857143,2,2016,CaMau,4.707,27.27
188,2016-03,2.947,28.26,200.0,932546.767857143,CaMau,200.0,932546.767857143,3,2016,CaMau,2.947,28.26
189,2016-04,9.23,29.92,206.0,932546.767857143,CaMau,206.0,932546.767857143,4,2016,CaMau,9.23,29.92
190,2016-05,237.106,28.92,281.0,932546.767857143,CaMau,281.0,932546.767857143,5,2016,CaMau,237.106,28.92
191,2016-06,260.086,27.65,287.0,932546.767857143,CaMau,287.0,932546.767857143,6,2016,CaMau,260.086,27.65
0,2000-07,137.547,25.89,0.0,2597422.71819196,DaNang,0.0,2597422.71819196,7,2000,DaNang,137.547,25.89
1,2000-08,129.956,26.4,0.0,2597422.71819196,DaNang,0.0,2597422.71819196,8,2000,DaNang,129.956,26.4
2,2000-09,179.163,25.31,1.0,2597422.71819196,DaNang,1.0,2597422.71819196,9,2000,DaNang,179.163,25.31
3,2000-10,416.77,24.08,1.0,2597422.71819196,DaNang,1.0,2597422.71819196,10,2000,DaNang,416.77,24.08
4,2000-11,293.025,22.81,3.0,2597422.71819196,DaNang,3.0,2597422.71819196,11,2000,DaNang,293.025,22.81
5,2000-12,454.832,21.92,0.0,2597422.71819196,DaNang,0.0,2597422.71819196,12,2000,DaNang,454.832,21.92
6,2001-01,112.732,21.94,1.0,2616453.67829241,DaNang,1.0,2616453.67829241,1,2001,DaNang,112.732,21.94
7,2001-02,36.012,22.04,3.0,2616453.67829241,DaNang,3.0,2616453.67829241,2,2001,DaNang,36.012,22.04
8,2001-03,178.325,23.67,4.0,2616453.67829241,DaNang,4.0,2616453.67829241,3,2001,DaNang,178.325,23.67
9,2001-04,56.04,25.78,1.0,2616453.67829241,DaNang,1.0,2616453.67829241,4,2001,DaNang,56.04,25.78
10,2001-05,208.87,26.44,2.0,2616453.67829241,DaNang,2.0,2616453.67829241,5,2001,DaNang,208.87,26.44
11,2001-06,151.675,26.25,10.0,2616453.67829241,DaNang,10.0,2616453.67829241,6,2001,DaNang,151.675,26.25
12,2001-07,91.42,27.34,6.0,2616453.67829241,DaNang,6.0,2616453.67829241,7,2001,DaNang,91.42,27.34
13,2001-08,166.27,26.22,15.0,2616453.67829241,DaNang,15.0,2616453.67829241,8,2001,DaNang,166.27,26.22
14,2001-09,202.402,26.15,13.0,2616453.67829241,DaNang,13.0,2616453.67829241,9,2001,DaNang,202.402,26.15
15,2001-10,242.308,24.15,39.0,2616453.67829241,DaNang,39.0,2616453.67829241,10,2001,DaNang,242.308,24.15
16,2001-11,176.157,22.43,30.0,2616453.67829241,DaNang,30.0,2616453.67829241,11,2001,DaNang,176.157,22.43
17,2001-12,208.568,21.61,17.0,2616453.67829241,DaNang,17.0,2616453.67829241,12,2001,DaNang,208.568,21.61
18,2002-01,42.491,21.11,3.0,2635484.63839286,DaNang,3.0,2635484.63839286,1,2002,DaNang,42.491,21.11
19,2002-02,26.557,21.71,1.0,2635484.63839286,DaNang,1.0,2635484.63839286,2,2002,DaNang,26.557,21.71
20,2002-03,21.143,24.17,1.0,2635484.63839286,DaNang,1.0,2635484.63839286,3,2002,DaNang,21.143,24.17
21,2002-04,41.374,25.88,1.0,2635484.63839286,DaNang,1.0,2635484.63839286,4,2002,DaNang,41.374,25.88
22,2002-05,155.936,27.12,9.0,2635484.63839286,DaNang,9.0,2635484.63839286,5,2002,DaNang,155.936,27.12
23,2002-06,146.437,27.02,11.0,2635484.63839286,DaNang,11.0,2635484.63839286,6,2002,DaNang,146.437,27.02
24,2002-07,74.25,28.28,23.0,2635484.63839286,DaNang,23.0,2635484.63839286,7,2002,DaNang,74.25,28.28
25,2002-08,236.61,25.97,13.0,2635484.63839286,DaNang,13.0,2635484.63839286,8,2002,DaNang,236.61,25.97
26,2002-09,300.723,25.18,31.0,2635484.63839286,DaNang,31.0,2635484.63839286,9,2002,DaNang,300.723,25.18
27,2002-10,223.161,24.16,166.0,2635484.63839286,DaNang,166.0,2635484.63839286,10,2002,DaNang,223.161,24.16
28,2002-11,454.144,23.07,270.0,2635484.63839286,DaNang,270.0,2635484.63839286,11,2002,DaNang,454.144,23.07
29,2002-12,200.631,22.86,138.0,2635484.63839286,DaNang,138.0,2635484.63839286,12,2002,DaNang,200.631,22.86
30,2003-01,33.488,21.03,20.0,2654515.5984933,DaNang,20.0,2654515.5984933,1,2003,DaNang,33.488,21.03
31,2003-02,43.74,22.49,1.0,2654515.5984933,DaNang,1.0,2654515.5984933,2,2003,DaNang,43.74,22.49
32,2003-03,67.181,24.11,5.0,2654515.5984933,DaNang,5.0,2654515.5984933,3,2003,DaNang,67.181,24.11
33,2003-04,19.596,26.35,8.0,2654515.5984933,DaNang,8.0,2654515.5984933,4,2003,DaNang,19.596,26.35
34,2003-05,190.696,26.26,10.0,2654515.5984933,DaNang,10.0,2654515.5984933,5,2003,DaNang,190.696,26.26
35,2003-06,196.415,26.64,8.0,2654515.5984933,DaNang,8.0,2654515.5984933,6,2003,DaNang,196.415,26.64
36,2003-07,158.635,26.02,46.0,2654515.5984933,DaNang,46.0,2654515.5984933,7,2003,DaNang,158.635,26.02
37,2003-08,119.869,26.98,59.0,2654515.5984933,DaNang,59.0,2654515.5984933,8,2003,DaNang,119.869,26.98
38,2003-09,237.122,25.81,126.0,2654515.5984933,DaNang,126.0,2654515.5984933,9,2003,DaNang,237.122,25.81
39,2003-10,288.006,23.78,350.0,2654515.5984933,DaNang,350.0,2654515.5984933,10,2003,DaNang,288.006,23.78
40,2003-11,193.136,23.27,251.0,2654515.5984933,DaNang,251.0,2654515.5984933,11,2003,DaNang,193.136,23.27
41,2003-12,158.268,20.97,92.0,2654515.5984933,DaNang,92.0,2654515.5984933,12,2003,DaNang,158.268,20.97
42,2004-01,51.043,21.33,9.0,2673546.55859375,DaNang,9.0,2673546.55859375,1,2004,DaNang,51.043,21.33
43,2004-02,7.804,21.96,4.0,2673546.55859375,DaNang,4.0,2673546.55859375,2,2004,DaNang,7.804,21.96
44,2004-03,43.236,24.11,0.0,2673546.55859375,DaNang,0.0,2673546.55859375,3,2004,DaNang,43.236,24.11
45,2004-04,59.554,26.09,5.0,2673546.55859375,DaNang,5.0,2673546.55859375,4,2004,DaNang,59.554,26.09
46,2004-05,190.67,26.33,3.0,2673546.55859375,DaNang,3.0,2673546.55859375,5,2004,DaNang,190.67,26.33
47,2004-06,208.517,25.98,4.0,2673546.55859375,DaNang,4.0,2673546.55859375,6,2004,DaNang,208.517,25.98
48,2004-07,184.233,26.27,29.0,2673546.55859375,DaNang,29.0,2673546.55859375,7,2004,DaNang,184.233,26.27
